#t Ekin Epot Etot m1 x1 y1 z1 vx1 vy1 vz1 m2 x2 y2 z2 vx2 vy2 vz2 m3 x3 y3 z3 vx3 vy3 vz3 
40.49 8.52 -241.29 -232.77 6.00 1.04 1.00 -16.02 -0.35 0.79 -0.86 6.00 1.27 0.49 -16.58 -0.56 -0.19 -0.09 8.00 1.06 1.92 -16.72 0.68 -0.45 -0.28 
40.50 8.65 -242.47 -233.82 6.00 1.03 1.01 -16.03 -0.35 0.79 -0.88 6.00 1.26 0.49 -16.58 -0.57 -0.17 -0.09 8.00 1.07 1.91 -16.72 0.69 -0.47 -0.27 
40.51 8.79 -243.72 -234.93 6.00 1.03 1.02 -16.04 -0.34 0.79 -0.89 6.00 1.26 0.49 -16.58 -0.57 -0.14 -0.08 8.00 1.08 1.91 -16.72 0.69 -0.49 -0.26 
40.52 8.93 -245.03 -236.11 6.00 1.03 1.03 -16.05 -0.34 0.79 -0.90 6.00 1.25 0.49 -16.58 -0.58 -0.12 -0.08 8.00 1.09 1.90 -16.73 0.69 -0.51 -0.26 
40.53 9.07 -246.41 -237.34 6.00 1.02 1.04 -16.06 -0.34 0.80 -0.91 6.00 1.25 0.49 -16.58 -0.58 -0.10 -0.08 8.00 1.09 1.90 -16.73 0.69 -0.53 -0.25 
40.54 9.23 -247.86 -238.63 6.00 1.02 1.04 -16.07 -0.33 0.80 -0.92 6.00 1.24 0.49 -16.58 -0.58 -0.07 -0.07 8.00 1.10 1.89 -16.73 0.69 -0.55 -0.25 
40.55 9.38 -249.37 -239.99 6.00 1.02 1.05 -16.08 -0.33 0.80 -0.93 6.00 1.23 0.49 -16.58 -0.59 -0.05 -0.07 8.00 1.11 1.89 -16.73 0.69 -0.57 -0.24 
40.56 9.51 -250.95 -241.44 6.00 1.01 1.06 -16.09 -0.33 0.81 -0.94 6.00 1.23 0.49 -16.58 -0.59 -0.03 -0.07 8.00 1.11 1.88 -16.74 0.69 -0.59 -0.23 
40.57 9.64 -252.57 -242.94 6.00 1.01 1.07 -16.09 -0.33 0.81 -0.95 6.00 1.22 0.49 -16.58 -0.59 -0.02 -0.06 8.00 1.12 1.87 -16.74 0.69 -0.60 -0.23 
40.58 9.76 -254.25 -244.49 6.00 1.01 1.08 -16.10 -0.32 0.81 -0.96 6.00 1.22 0.49 -16.58 -0.60 -0.00 -0.06 8.00 1.13 1.87 -16.74 0.69 -0.61 -0.22 
40.59 9.89 -255.99 -246.10 6.00 1.00 1.08 -16.11 -0.32 0.81 -0.98 6.00 1.21 0.49 -16.58 -0.60 0.02 -0.06 8.00 1.13 1.86 -16.74 0.69 -0.63 -0.22 
40.60 10.03 -257.79 -247.76 6.00 1.00 1.09 -16.12 -0.32 0.81 -0.99 6.00 1.20 0.49 -16.58 -0.60 0.03 -0.05 8.00 1.14 1.85 -16.74 0.69 -0.64 -0.21 
40.61 10.16 -259.65 -249.49 6.00 1.00 1.10 -16.13 -0.31 0.82 -1.00 6.00 1.20 0.49 -16.59 -0.60 0.05 -0.05 8.00 1.15 1.85 -16.75 0.69 -0.65 -0.21 
40.62 10.29 -261.57 -251.28 6.00 0.99 1.11 -16.14 -0.31 0.82 -1.01 6.00 1.19 0.49 -16.59 -0.61 0.06 -0.05 8.00 1.15 1.84 -16.75 0.69 -0.67 -0.20 
40.63 10.43 -263.56 -253.13 6.00 0.99 1.12 -16.15 -0.31 0.82 -1.02 6.00 1.19 0.49 -16.59 -0.61 0.08 -0.04 8.00 1.16 1.83 -16.75 0.69 -0.68 -0.19 
40.64 10.56 -265.61 -255.05 6.00 0.99 1.12 -16.16 -0.30 0.82 -1.03 6.00 1.18 0.49 -16.59 -0.61 0.09 -0.04 8.00 1.17 1.83 -16.75 0.69 -0.69 -0.19 
40.65 10.70 -267.74 -257.03 6.00 0.98 1.13 -16.17 -0.30 0.82 -1.04 6.00 1.17 0.49 -16.59 -0.61 0.11 -0.04 8.00 1.18 1.82 -16.75 0.69 -0.71 -0.18 
40.66 10.84 -269.93 -259.09 6.00 0.98 1.14 -16.19 -0.29 0.82 -1.05 6.00 1.17 0.49 -16.59 -0.61 0.13 -0.04 8.00 1.18 1.81 -16.76 0.68 -0.72 -0.18 
40.67 10.98 -272.19 -261.21 6.00 0.98 1.15 -16.20 -0.29 0.83 -1.06 6.00 1.16 0.49 -16.59 -0.62 0.14 -0.03 8.00 1.19 1.81 -16.76 0.68 -0.73 -0.17 
40.68 11.12 -274.53 -263.41 6.00 0.98 1.16 -16.21 -0.29 0.83 -1.07 6.00 1.16 0.50 -16.59 -0.62 0.16 -0.03 8.00 1.20 1.80 -16.76 0.68 -0.74 -0.17 
40.69 11.26 -276.95 -265.68 6.00 0.97 1.17 -16.22 -0.28 0.83 -1.08 6.00 1.15 0.50 -16.59 -0.62 0.17 -0.03 8.00 1.20 1.79 -16.76 0.68 -0.76 -0.16 
40.70 11.41 -279.44 -268.03 6.00 0.97 1.17 -16.23 -0.28 0.83 -1.09 6.00 1.14 0.50 -16.59 -0.62 0.19 -0.03 8.00 1.21 1.78 -16.76 0.68 -0.77 -0.16 
40.71 11.55 -282.01 -270.46 6.00 0.97 1.18 -16.24 -0.27 0.83 -1.10 6.00 1.14 0.50 -16.59 -0.62 0.21 -0.02 8.00 1.22 1.78 -16.76 0.67 -0.78 -0.15 
40.72 11.69 -284.67 -272.97 6.00 0.97 1.19 -16.25 -0.27 0.83 -1.11 6.00 1.13 0.50 -16.59 -0.62 0.22 -0.02 8.00 1.22 1.77 -16.77 0.67 -0.80 -0.14 
40.73 11.84 -287.40 -275.56 6.00 0.96 1.20 -16.26 -0.26 0.83 -1.12 6.00 1.12 0.51 -16.59 -0.62 0.24 -0.02 8.00 1.23 1.76 -16.77 0.67 -0.81 -0.14 
40.74 11.98 -290.22 -278.24 6.00 0.96 1.21 -16.27 -0.26 0.83 -1.13 6.00 1.12 0.51 -16.59 -0.62 0.26 -0.02 8.00 1.24 1.75 -16.77 0.66 -0.82 -0.13 
40.75 12.13 -293.12 -280.99 6.00 0.96 1.22 -16.28 -0.25 0.83 -1.14 6.00 1.11 0.51 -16.59 -0.63 0.27 -0.02 8.00 1.24 1.74 -16.77 0.66 -0.83 -0.13 
40.76 12.27 -296.10 -283.83 6.00 0.95 1.22 -16.30 -0.25 0.83 -1.15 6.00 1.11 0.51 -16.59 -0.63 0.29 -0.02 8.00 1.25 1.73 -16.77 0.66 -0.85 -0.12 
40.77 12.42 -299.17 -286.75 6.00 0.95 1.23 -16.31 -0.24 0.83 -1.15 6.00 1.10 0.52 -16.59 -0.63 0.31 -0.01 8.00 1.26 1.73 -16.77 0.65 -0.86 -0.11 
40.78 12.56 -302.32 -289.76 6.00 0.95 1.24 -16.32 -0.24 0.83 -1.16 6.00 1.09 0.52 -16.59 -0.63 0.32 -0.01 8.00 1.26 1.72 -16.77 0.65 -0.87 -0.11 
40.79 12.71 -305.55 -292.84 6.00 0.95 1.25 -16.33 -0.23 0.83 -1.17 6.00 1.09 0.52 -16.59 -0.63 0.34 -0.01 8.00 1.27 1.71 -16.77 0.65 -0.88 -0.10 
40.80 12.85 -308.85 -296.01 6.00 0.95 1.26 -16.34 -0.23 0.83 -1.18 6.00 1.08 0.53 -16.59 -0.63 0.36 -0.01 8.00 1.27 1.70 -16.77 0.64 -0.90 -0.10 
40.81 12.99 -312.24 -299.24 6.00 0.94 1.27 -16.35 -0.22 0.83 -1.19 6.00 1.07 0.53 -16.59 -0.63 0.37 -0.01 8.00 1.28 1.69 -16.78 0.64 -0.91 -0.09 
40.82 13.13 -315.69 -302.56 6.00 0.94 1.27 -16.37 -0.21 0.83 -1.20 6.00 1.07 0.53 -16.59 -0.63 0.39 -0.01 8.00 1.29 1.68 -16.78 0.63 -0.92 -0.09 
40.83 13.28 -319.21 -305.93 6.00 0.94 1.28 -16.38 -0.21 0.83 -1.21 6.00 1.06 0.54 -16.59 -0.62 0.41 -0.01 8.00 1.29 1.67 -16.78 0.63 -0.93 -0.08 
40.84 13.42 -322.78 -309.37 6.00 0.94 1.29 -16.39 -0.20 0.83 -1.21 6.00 1.06 0.54 -16.59 -0.62 0.42 -0.01 8.00 1.30 1.66 -16.78 0.62 -0.94 -0.07 
40.85 13.55 -326.41 -312.85 6.00 0.93 1.30 -16.40 -0.19 0.82 -1.22 6.00 1.05 0.55 -16.59 -0.62 0.44 -0.01 8.00 1.31 1.65 -16.78 0.61 -0.95 -0.07 
40.86 13.69 -330.07 -316.38 6.00 0.93 1.31 -16.41 -0.19 0.82 -1.23 6.00 1.04 0.55 -16.59 -0.62 0.46 -0.01 8.00 1.31 1.64 -16.78 0.61 -0.97 -0.06 
40.87 13.83 -333.76 -319.93 6.00 0.93 1.32 -16.43 -0.18 0.82 -1.24 6.00 1.04 0.56 -16.59 -0.62 0.47 -0.01 8.00 1.32 1.63 -16.78 0.60 -0.98 -0.06 
40.88 13.96 -337.45 -323.50 6.00 0.93 1.32 -16.44 -0.17 0.82 -1.24 6.00 1.03 0.56 -16.59 -0.62 0.49 -0.01 8.00 1.32 1.62 -16.78 0.60 -0.99 -0.05 
40.89 14.09 -341.15 -327.06 6.00 0.93 1.33 -16.45 -0.17 0.82 -1.25 6.00 1.02 0.57 -16.59 -0.62 0.51 -0.01 8.00 1.33 1.61 -16.78 0.59 -1.00 -0.05 
40.90 14.22 -344.82 -330.61 6.00 0.93 1.34 -16.46 -0.16 0.81 -1.26 6.00 1.02 0.57 -16.59 -0.62 0.52 -0.01 8.00 1.34 1.60 -16.78 0.58 -1.01 -0.04 
40.91 14.34 -348.45 -334.11 6.00 0.92 1.35 -16.48 -0.15 0.81 -1.27 6.00 1.01 0.58 -16.59 -0.61 0.54 -0.01 8.00 1.34 1.59 -16.78 0.57 -1.02 -0.04 
40.92 14.46 -352.01 -337.55 6.00 0.92 1.36 -16.49 -0.14 0.81 -1.27 6.00 1.01 0.58 -16.59 -0.61 0.56 -0.01 8.00 1.35 1.58 -16.78 0.57 -1.03 -0.03 
40.93 14.58 -355.48 -340.90 6.00 0.92 1.36 -16.50 -0.13 0.80 -1.28 6.00 1.00 0.59 -16.59 -0.61 0.57 -0.01 8.00 1.35 1.57 -16.78 0.56 -1.04 -0.02 
40.94 14.69 -358.84 -344.15 6.00 0.92 1.37 -16.52 -0.13 0.80 -1.28 6.00 0.99 0.59 -16.59 -0.61 0.59 -0.01 8.00 1.36 1.56 -16.78 0.55 -1.05 -0.02 
40.95 14.80 -362.05 -347.25 6.00 0.92 1.38 -16.53 -0.12 0.80 -1.29 6.00 0.99 0.60 -16.59 -0.60 0.61 -0.01 8.00 1.36 1.55 -16.78 0.54 -1.06 -0.01 
40.96 14.91 -365.10 -350.19 6.00 0.92 1.39 -16.54 -0.11 0.79 -1.29 6.00 0.98 0.61 -16.59 -0.60 0.62 -0.01 8.00 1.37 1.54 -16.78 0.53 -1.07 -0.01 
40.97 15.01 -367.95 -352.94 6.00 0.92 1.40 -16.55 -0.10 0.79 -1.30 6.00 0.98 0.61 -16.59 -0.60 0.64 -0.02 8.00 1.37 1.53 -16.78 0.52 -1.08 -0.01 
40.98 15.11 -370.58 -355.47 6.00 0.92 1.40 -16.57 -0.09 0.78 -1.30 6.00 0.97 0.62 -16.59 -0.59 0.66 -0.02 8.00 1.38 1.52 -16.78 0.51 -1.09 -0.00 
40.99 15.20 -372.97 -357.77 6.00 0.92 1.41 -16.58 -0.08 0.78 -1.31 6.00 0.96 0.63 -16.59 -0.59 0.67 -0.02 8.00 1.38 1.51 -16.78 0.50 -1.09 0.00 
41.00 15.28 -375.10 -359.81 6.00 0.92 1.42 -16.59 -0.07 0.77 -1.31 6.00 0.96 0.63 -16.59 -0.59 0.69 -0.02 8.00 1.39 1.50 -16.78 0.49 -1.10 0.01 
41.01 15.36 -376.94 -361.58 6.00 0.91 1.43 -16.61 -0.06 0.77 -1.32 6.00 0.95 0.64 -16.59 -0.58 0.71 -0.02 8.00 1.39 1.49 -16.78 0.48 -1.11 0.01 
41.02 15.44 -378.50 -363.06 6.00 0.91 1.43 -16.62 -0.05 0.76 -1.32 6.00 0.95 0.65 -16.59 -0.58 0.72 -0.02 8.00 1.40 1.47 -16.78 0.47 -1.12 0.02 
41.03 15.51 -379.75 -364.25 6.00 0.91 1.44 -16.63 -0.04 0.75 -1.32 6.00 0.94 0.66 -16.59 -0.57 0.74 -0.03 8.00 1.40 1.46 -16.78 0.46 -1.13 0.02 
41.04 15.57 -380.71 -365.14 6.00 0.91 1.45 -16.65 -0.03 0.75 -1.33 6.00 0.94 0.66 -16.59 -0.57 0.75 -0.03 8.00 1.41 1.45 -16.78 0.45 -1.13 0.02 
41.05 15.63 -381.36 -365.73 6.00 0.91 1.46 -16.66 -0.02 0.74 -1.33 6.00 0.93 0.67 -16.59 -0.56 0.77 -0.03 8.00 1.41 1.44 -16.78 0.44 -1.14 0.03 
41.06 15.68 -381.73 -366.05 6.00 0.91 1.46 -16.67 -0.01 0.73 -1.33 6.00 0.92 0.68 -16.59 -0.56 0.79 -0.03 8.00 1.42 1.43 -16.78 0.43 -1.14 0.03 
41.07 15.73 -381.81 -366.09 6.00 0.91 1.47 -16.69 -0.00 0.72 -1.33 6.00 0.92 0.69 -16.59 -0.55 0.80 -0.04 8.00 1.42 1.42 -16.78 0.42 -1.15 0.03 
41.08 15.77 -381.64 -365.87 6.00 0.91 1.48 -16.70 0.01 0.71 -1.33 6.00 0.91 0.69 -16.60 -0.55 0.82 -0.04 8.00 1.43 1.41 -16.78 0.41 -1.16 0.04 
41.09 15.80 -381.21 -365.41 6.00 0.91 1.49 -16.71 0.02 0.71 -1.33 6.00 0.91 0.70 -16.60 -0.54 0.83 -0.04 8.00 1.43 1.39 -16.78 0.40 -1.16 0.04 
41.10 15.83 -380.57 -364.73 6.00 0.91 1.49 -16.73 0.03 0.70 -1.33 6.00 0.90 0.71 -16.60 -0.54 0.85 -0.05 8.00 1.43 1.38 -16.78 0.38 -1.16 0.04 
41.11 15.86 -379.72 -363.87 6.00 0.91 1.50 -16.74 0.04 0.69 -1.33 6.00 0.90 0.72 -16.60 -0.53 0.86 -0.05 8.00 1.44 1.37 -16.78 0.37 -1.17 0.04 
41.12 15.88 -378.70 -362.83 6.00 0.91 1.51 -16.75 0.05 0.68 -1.33 6.00 0.89 0.73 -16.60 -0.52 0.88 -0.05 8.00 1.44 1.36 -16.78 0.36 -1.17 0.05 
41.13 15.89 -377.53 -361.64 6.00 0.91 1.51 -16.77 0.06 0.67 -1.33 6.00 0.89 0.74 -16.60 -0.52 0.89 -0.06 8.00 1.44 1.35 -16.78 0.35 -1.18 0.05 
41.14 15.90 -376.23 -360.33 6.00 0.92 1.52 -16.78 0.07 0.66 -1.33 6.00 0.88 0.75 -16.60 -0.51 0.91 -0.06 8.00 1.45 1.34 -16.78 0.34 -1.18 0.05 
41.15 15.90 -374.82 -358.92 6.00 0.92 1.53 -16.79 0.07 0.65 -1.33 6.00 0.88 0.76 -16.60 -0.50 0.92 -0.06 8.00 1.45 1.32 -16.78 0.32 -1.18 0.05 
41.16 15.90 -373.33 -357.43 6.00 0.92 1.53 -16.81 0.08 0.64 -1.32 6.00 0.87 0.77 -16.60 -0.50 0.94 -0.07 8.00 1.45 1.31 -16.78 0.31 -1.18 0.05 
41.17 15.89 -371.76 -355.88 6.00 0.92 1.54 -16.82 0.09 0.62 -1.32 6.00 0.87 0.78 -16.60 -0.49 0.95 -0.07 8.00 1.46 1.30 -16.78 0.30 -1.19 0.05 
41.18 15.88 -370.15 -354.27 6.00 0.92 1.54 -16.83 0.10 0.61 -1.32 6.00 0.86 0.78 -16.60 -0.48 0.96 -0.08 8.00 1.46 1.29 -16.78 0.29 -1.19 0.06 
41.19 15.86 -368.49 -352.63 6.00 0.92 1.55 -16.85 0.11 0.60 -1.32 6.00 0.86 0.79 -16.60 -0.47 0.98 -0.08 8.00 1.46 1.28 -16.77 0.27 -1.19 0.06 
41.20 15.84 -366.80 -350.96 6.00 0.92 1.56 -16.86 0.12 0.59 -1.31 6.00 0.85 0.80 -16.60 -0.47 0.99 -0.09 8.00 1.46 1.26 -16.77 0.26 -1.19 0.06 
41.21 15.81 -365.10 -349.28 6.00 0.92 1.56 -16.87 0.13 0.58 -1.31 6.00 0.85 0.81 -16.60 -0.46 1.00 -0.09 8.00 1.47 1.25 -16.77 0.25 -1.19 0.06 
41.22 15.78 -363.38 -347.59 6.00 0.92 1.57 -16.89 0.13 0.57 -1.31 6.00 0.84 0.82 -16.60 -0.45 1.02 -0.09 8.00 1.47 1.24 -16.77 0.24 -1.19 0.06 
41.23 15.75 -361.65 -345.90 6.00 0.93 1.57 -16.90 0.14 0.55 -1.30 6.00 0.84 0.83 -16.61 -0.44 1.03 -0.10 8.00 1.47 1.23 -16.77 0.22 -1.19 0.06 
41.24 15.71 -359.92 -344.20 6.00 0.93 1.58 -16.91 0.15 0.54 -1.30 6.00 0.83 0.85 -16.61 -0.43 1.04 -0.10 8.00 1.47 1.22 -16.77 0.21 -1.19 0.06 
41.25 15.67 -358.18 -342.51 6.00 0.93 1.58 -16.92 0.16 0.53 -1.29 6.00 0.83 0.86 -16.61 -0.42 1.05 -0.11 8.00 1.48 1.21 -16.77 0.20 -1.19 0.06 
41.26 15.63 -356.44 -340.81 6.00 0.93 1.59 -16.94 0.16 0.52 -1.29 6.00 0.83 0.87 -16.61 -0.41 1.06 -0.11 8.00 1.48 1.19 -16.77 0.19 -1.19 0.06 
41.27 15.58 -354.69 -339.11 6.00 0.93 1.59 -16.95 0.17 0.51 -1.28 6.00 0.82 0.88 -16.61 -0.40 1.07 -0.12 8.00 1.48 1.18 -16.77 0.18 -1.19 0.06 
41.28 15.52 -352.93 -337.41 6.00 0.93 1.60 -16.96 0.18 0.49 -1.27 6.00 0.82 0.89 -16.61 -0.39 1.09 -0.12 8.00 1.48 1.17 -16.77 0.16 -1.19 0.06 
41.29 15.47 -351.17 -335.70 6.00 0.94 1.60 -16.98 0.18 0.48 -1.27 6.00 0.81 0.90 -16.61 -0.38 1.10 -0.13 8.00 1.48 1.16 -16.77 0.15 -1.19 0.06 
41.30 15.41 -349.39 -333.98 6.00 0.94 1.61 -16.99 0.19 0.47 -1.26 6.00 0.81 0.91 -16.61 -0.37 1.11 -0.14 8.00 1.48 1.15 -16.77 0.14 -1.19 0.06 
41.31 15.34 -347.59 -332.25 6.00 0.94 1.61 -17.00 0.20 0.46 -1.26 6.00 0.81 0.92 -16.62 -0.36 1.12 -0.14 8.00 1.49 1.13 -16.77 0.13 -1.18 0.06 
41.32 15.27 -345.77 -330.50 6.00 0.94 1.62 -17.01 0.20 0.44 -1.25 6.00 0.80 0.93 -16.62 -0.35 1.13 -0.15 8.00 1.49 1.12 -16.77 0.11 -1.18 0.06 
41.33 15.20 -343.93 -328.73 6.00 0.94 1.62 -17.03 0.21 0.43 -1.24 6.00 0.80 0.94 -16.62 -0.34 1.13 -0.15 8.00 1.49 1.11 -16.77 0.10 -1.18 0.06 
41.34 15.13 -342.07 -326.94 6.00 0.95 1.63 -17.04 0.21 0.42 -1.24 6.00 0.80 0.96 -16.62 -0.33 1.14 -0.16 8.00 1.49 1.10 -16.77 0.09 -1.18 0.05 
41.35 15.05 -340.17 -325.11 6.00 0.95 1.63 -17.05 0.22 0.40 -1.23 6.00 0.79 0.97 -16.62 -0.32 1.15 -0.16 8.00 1.49 1.09 -16.77 0.08 -1.17 0.05 
41.36 14.97 -338.23 -323.26 6.00 0.95 1.63 -17.06 0.22 0.39 -1.22 6.00 0.79 0.98 -16.62 -0.31 1.16 -0.17 8.00 1.49 1.08 -16.77 0.06 -1.17 0.05 
41.37 14.89 -336.27 -321.38 6.00 0.95 1.64 -17.07 0.23 0.38 -1.21 6.00 0.79 0.99 -16.62 -0.30 1.17 -0.18 8.00 1.49 1.06 -16.76 0.05 -1.16 0.05 
41.38 14.80 -334.27 -319.47 6.00 0.95 1.64 -17.09 0.23 0.37 -1.21 6.00 0.79 1.00 -16.63 -0.28 1.17 -0.18 8.00 1.49 1.05 -16.76 0.04 -1.16 0.05 
41.39 14.71 -332.23 -317.52 6.00 0.96 1.64 -17.10 0.24 0.35 -1.20 6.00 0.78 1.01 -16.63 -0.27 1.18 -0.19 8.00 1.49 1.04 -16.76 0.03 -1.16 0.05 
41.40 14.61 -330.15 -315.54 6.00 0.96 1.65 -17.11 0.24 0.34 -1.19 6.00 0.78 1.03 -16.63 -0.26 1.19 -0.20 8.00 1.49 1.03 -16.76 0.02 -1.15 0.05 
41.41 14.52 -328.04 -313.52 6.00 0.96 1.65 -17.12 0.25 0.33 -1.18 6.00 0.78 1.04 -16.63 -0.25 1.19 -0.20 8.00 1.49 1.02 -16.76 0.00 -1.15 0.05 
41.42 14.42 -325.89 -311.47 6.00 0.96 1.65 -17.13 0.25 0.31 -1.17 6.00 0.77 1.05 -16.63 -0.24 1.20 -0.21 8.00 1.49 1.01 -16.76 -0.01 -1.14 0.04 
41.43 14.32 -323.71 -309.40 6.00 0.97 1.66 -17.15 0.25 0.30 -1.16 6.00 0.77 1.06 -16.64 -0.23 1.20 -0.21 8.00 1.49 0.99 -16.76 -0.02 -1.13 0.04 
41.44 14.21 -321.50 -307.29 6.00 0.97 1.66 -17.16 0.26 0.29 -1.15 6.00 0.77 1.07 -16.64 -0.22 1.21 -0.22 8.00 1.49 0.98 -16.76 -0.03 -1.13 0.04 
41.45 14.10 -319.26 -305.16 6.00 0.97 1.66 -17.17 0.26 0.28 -1.15 6.00 0.77 1.09 -16.64 -0.20 1.21 -0.23 8.00 1.49 0.97 -16.76 -0.04 -1.12 0.04 
41.46 14.00 -317.00 -303.01 6.00 0.97 1.67 -17.18 0.27 0.26 -1.14 6.00 0.77 1.10 -16.64 -0.19 1.22 -0.23 8.00 1.49 0.96 -16.76 -0.05 -1.12 0.04 
41.47 13.88 -314.72 -300.83 6.00 0.98 1.67 -17.19 0.27 0.25 -1.13 6.00 0.76 1.11 -16.65 -0.18 1.22 -0.24 8.00 1.49 0.95 -16.76 -0.07 -1.11 0.03 
41.48 13.77 -312.41 -298.64 6.00 0.98 1.67 -17.20 0.27 0.24 -1.12 6.00 0.76 1.12 -16.65 -0.17 1.22 -0.25 8.00 1.49 0.94 -16.76 -0.08 -1.10 0.03 
41.49 13.65 -310.10 -296.44 6.00 0.98 1.67 -17.21 0.28 0.23 -1.11 6.00 0.76 1.13 -16.65 -0.16 1.22 -0.25 8.00 1.49 0.93 -16.76 -0.09 -1.09 0.03 
41.50 13.54 -307.77 -294.24 6.00 0.99 1.68 -17.22 0.28 0.21 -1.10 6.00 0.76 1.15 -16.65 -0.15 1.23 -0.26 8.00 1.49 0.92 -16.76 -0.10 -1.09 0.03 
41.51 13.42 -305.44 -292.03 6.00 0.99 1.68 -17.24 0.28 0.20 -1.09 6.00 0.76 1.16 -16.66 -0.13 1.23 -0.27 8.00 1.49 0.91 -16.76 -0.11 -1.08 0.03 
41.52 13.30 -303.11 -289.81 6.00 0.99 1.68 -17.25 0.28 0.19 -1.08 6.00 0.76 1.17 -16.66 -0.12 1.23 -0.27 8.00 1.48 0.90 -16.76 -0.12 -1.07 0.02 
41.53 13.17 -300.78 -287.61 6.00 0.99 1.68 -17.26 0.29 0.18 -1.07 6.00 0.76 1.18 -16.66 -0.11 1.23 -0.28 8.00 1.48 0.88 -16.76 -0.13 -1.06 0.02 
41.54 13.05 -298.46 -285.41 6.00 1.00 1.68 -17.27 0.29 0.16 -1.06 6.00 0.76 1.20 -16.66 -0.10 1.23 -0.29 8.00 1.48 0.87 -16.76 -0.14 -1.05 0.02 
41.55 12.92 -296.15 -283.22 6.00 1.00 1.68 -17.28 0.29 0.15 -1.05 6.00 0.75 1.21 -16.67 -0.09 1.23 -0.29 8.00 1.48 0.86 -16.76 -0.15 -1.05 0.01 
41.56 12.80 -293.85 -281.05 6.00 1.00 1.69 -17.29 0.29 0.14 -1.04 6.00 0.75 1.22 -16.67 -0.08 1.23 -0.30 8.00 1.48 0.85 -16.76 -0.16 -1.04 0.01 
41.57 12.67 -291.57 -278.90 6.00 1.01 1.69 -17.30 0.30 0.13 -1.03 6.00 0.75 1.23 -16.67 -0.07 1.23 -0.31 8.00 1.48 0.84 -16.76 -0.17 -1.03 0.01 
41.58 12.54 -289.31 -276.77 6.00 1.01 1.69 -17.31 0.30 0.12 -1.02 6.00 0.75 1.25 -16.68 -0.06 1.23 -0.31 8.00 1.47 0.83 -16.76 -0.18 -1.02 0.01 
41.59 12.41 -287.08 -274.66 6.00 1.01 1.69 -17.32 0.30 0.11 -1.01 6.00 0.75 1.26 -16.68 -0.04 1.23 -0.32 8.00 1.47 0.82 -16.76 -0.19 -1.01 0.00 
41.60 12.29 -284.87 -272.58 6.00 1.01 1.69 -17.33 0.30 0.09 -0.99 6.00 0.75 1.27 -16.68 -0.03 1.23 -0.33 8.00 1.47 0.81 -16.76 -0.20 -1.00 0.00 
41.61 12.16 -282.68 -270.53 6.00 1.02 1.69 -17.34 0.30 0.08 -0.98 6.00 0.75 1.28 -16.69 -0.02 1.23 -0.33 8.00 1.47 0.80 -16.76 -0.21 -0.99 -0.00 
41.62 12.03 -280.53 -268.51 6.00 1.02 1.69 -17.35 0.30 0.07 -0.97 6.00 0.75 1.29 -16.69 -0.01 1.23 -0.34 8.00 1.47 0.79 -16.76 -0.22 -0.98 -0.01 
41.63 11.89 -278.41 -266.52 6.00 1.02 1.69 -17.36 0.31 0.06 -0.96 6.00 0.75 1.31 -16.69 -0.00 1.23 -0.35 8.00 1.46 0.78 -16.76 -0.23 -0.97 -0.01 
41.64 11.76 -276.33 -264.57 6.00 1.03 1.69 -17.37 0.31 0.05 -0.95 6.00 0.75 1.32 -16.70 0.01 1.22 -0.36 8.00 1.46 0.77 -16.76 -0.24 -0.96 -0.01 
41.65 11.63 -274.28 -262.65 6.00 1.03 1.69 -17.38 0.31 0.04 -0.94 6.00 0.75 1.33 -16.70 0.02 1.22 -0.36 8.00 1.46 0.76 -16.76 -0.24 -0.95 -0.02 
41.66 11.50 -272.27 -260.77 6.00 1.03 1.69 -17.39 0.31 0.03 -0.93 6.00 0.75 1.34 -16.70 0.03 1.22 -0.37 8.00 1.46 0.76 -16.76 -0.25 -0.94 -0.02 
41.67 11.37 -270.30 -258.92 6.00 1.04 1.69 -17.40 0.31 0.01 -0.92 6.00 0.75 1.36 -16.71 0.04 1.21 -0.38 8.00 1.45 0.75 -16.76 -0.26 -0.93 -0.02 
41.68 11.24 -268.36 -257.12 6.00 1.04 1.69 -17.40 0.31 0.00 -0.90 6.00 0.75 1.37 -16.71 0.05 1.21 -0.38 8.00 1.45 0.74 -16.76 -0.27 -0.92 -0.03 
41.69 11.11 -266.47 -255.35 6.00 1.04 1.69 -17.41 0.31 -0.01 -0.89 6.00 0.75 1.38 -16.72 0.06 1.21 -0.39 8.00 1.45 0.73 -16.76 -0.28 -0.91 -0.03 
41.70 10.98 -264.61 -253.62 6.00 1.05 1.69 -17.42 0.31 -0.02 -0.88 6.00 0.75 1.39 -16.72 0.07 1.20 -0.40 8.00 1.45 0.72 -16.76 -0.29 -0.89 -0.03 
41.71 10.86 -262.79 -251.94 6.00 1.05 1.69 -17.43 0.31 -0.03 -0.87 6.00 0.76 1.40 -16.72 0.08 1.20 -0.40 8.00 1.44 0.71 -16.76 -0.29 -0.88 -0.04 
41.72 10.73 -261.02 -250.29 6.00 1.05 1.69 -17.44 0.31 -0.04 -0.86 6.00 0.76 1.42 -16.73 0.09 1.19 -0.41 8.00 1.44 0.70 -16.76 -0.30 -0.87 -0.04 
41.73 10.60 -259.28 -248.68 6.00 1.05 1.69 -17.45 0.31 -0.05 -0.85 6.00 0.76 1.43 -16.73 0.10 1.19 -0.42 8.00 1.44 0.69 -16.76 -0.31 -0.86 -0.04 
