#t Ekin Epot Etot m1 x1 y1 z1 vx1 vy1 vz1 m2 x2 y2 z2 vx2 vy2 vz2 m3 x3 y3 z3 vx3 vy3 vz3 
54.27 6.10 -35.97 -29.87 2.00 -6.48 13.61 17.66 1.51 0.64 0.51 2.00 -2.60 13.65 16.92 -0.30 0.88 -0.59 8.00 -5.30 13.73 16.82 -0.45 -0.04 0.53 
54.28 6.17 -36.24 -30.07 2.00 -6.46 13.62 17.67 1.53 0.64 0.50 2.00 -2.60 13.66 16.91 -0.31 0.88 -0.59 8.00 -5.31 13.73 16.83 -0.45 -0.04 0.53 
54.29 6.23 -36.51 -30.28 2.00 -6.45 13.62 17.67 1.55 0.64 0.48 2.00 -2.61 13.67 16.91 -0.32 0.88 -0.59 8.00 -5.31 13.73 16.83 -0.46 -0.04 0.53 
54.30 6.27 -36.79 -30.52 2.00 -6.43 13.63 17.68 1.56 0.64 0.48 2.00 -2.61 13.67 16.90 -0.32 0.88 -0.59 8.00 -5.32 13.72 16.84 -0.46 -0.04 0.53 
54.31 6.30 -37.07 -30.77 2.00 -6.41 13.64 17.68 1.56 0.64 0.47 2.00 -2.61 13.68 16.90 -0.33 0.88 -0.59 8.00 -5.32 13.72 16.84 -0.46 -0.04 0.53 
54.32 6.34 -37.37 -31.03 2.00 -6.40 13.64 17.69 1.57 0.64 0.47 2.00 -2.62 13.69 16.89 -0.33 0.88 -0.59 8.00 -5.33 13.72 16.85 -0.46 -0.04 0.54 
54.33 6.37 -37.67 -31.29 2.00 -6.38 13.65 17.69 1.58 0.64 0.46 2.00 -2.62 13.70 16.88 -0.34 0.88 -0.59 8.00 -5.33 13.72 16.85 -0.46 -0.04 0.54 
54.34 6.41 -37.97 -31.57 2.00 -6.37 13.65 17.69 1.59 0.64 0.45 2.00 -2.62 13.71 16.88 -0.35 0.88 -0.59 8.00 -5.34 13.72 16.86 -0.46 -0.04 0.54 
54.35 6.44 -38.29 -31.85 2.00 -6.35 13.66 17.70 1.60 0.64 0.45 2.00 -2.63 13.72 16.87 -0.35 0.88 -0.59 8.00 -5.34 13.72 16.87 -0.46 -0.04 0.54 
54.36 6.48 -38.61 -32.13 2.00 -6.33 13.67 17.70 1.61 0.64 0.44 2.00 -2.63 13.73 16.87 -0.36 0.88 -0.59 8.00 -5.35 13.72 16.87 -0.46 -0.04 0.54 
54.37 6.51 -38.94 -32.43 2.00 -6.32 13.67 17.71 1.61 0.64 0.43 2.00 -2.63 13.74 16.86 -0.36 0.88 -0.59 8.00 -5.35 13.72 16.88 -0.46 -0.04 0.54 
54.38 6.55 -39.28 -32.73 2.00 -6.30 13.68 17.71 1.62 0.64 0.43 2.00 -2.64 13.75 16.85 -0.37 0.88 -0.59 8.00 -5.35 13.72 16.88 -0.46 -0.04 0.55 
54.39 6.58 -39.62 -33.04 2.00 -6.29 13.69 17.72 1.63 0.64 0.42 2.00 -2.64 13.75 16.85 -0.38 0.88 -0.59 8.00 -5.36 13.72 16.89 -0.46 -0.04 0.55 
54.40 6.62 -39.98 -33.36 2.00 -6.27 13.69 17.72 1.64 0.64 0.41 2.00 -2.64 13.76 16.84 -0.38 0.88 -0.59 8.00 -5.36 13.72 16.89 -0.46 -0.04 0.55 
54.41 6.65 -40.34 -33.69 2.00 -6.25 13.70 17.72 1.65 0.64 0.41 2.00 -2.65 13.77 16.84 -0.39 0.88 -0.59 8.00 -5.37 13.72 16.90 -0.46 -0.04 0.55 
54.42 6.69 -40.71 -34.03 2.00 -6.24 13.71 17.73 1.66 0.65 0.40 2.00 -2.65 13.78 16.83 -0.40 0.88 -0.59 8.00 -5.37 13.72 16.90 -0.46 -0.04 0.55 
54.43 6.72 -41.09 -34.37 2.00 -6.22 13.71 17.73 1.66 0.65 0.39 2.00 -2.66 13.79 16.83 -0.40 0.88 -0.59 8.00 -5.38 13.72 16.91 -0.46 -0.04 0.55 
54.44 6.75 -41.48 -34.73 2.00 -6.20 13.72 17.74 1.67 0.65 0.38 2.00 -2.66 13.80 16.82 -0.41 0.88 -0.59 8.00 -5.38 13.72 16.91 -0.46 -0.04 0.56 
54.45 6.79 -41.88 -35.09 2.00 -6.19 13.73 17.74 1.68 0.65 0.38 2.00 -2.66 13.81 16.81 -0.41 0.88 -0.59 8.00 -5.39 13.72 16.92 -0.47 -0.04 0.56 
54.46 6.82 -42.29 -35.47 2.00 -6.17 13.73 17.74 1.69 0.65 0.37 2.00 -2.67 13.82 16.81 -0.42 0.88 -0.59 8.00 -5.39 13.72 16.93 -0.47 -0.04 0.56 
54.47 6.86 -42.70 -35.85 2.00 -6.15 13.74 17.75 1.69 0.65 0.36 2.00 -2.67 13.82 16.80 -0.43 0.88 -0.59 8.00 -5.40 13.72 16.93 -0.47 -0.04 0.56 
54.48 6.89 -43.13 -36.24 2.00 -6.14 13.75 17.75 1.70 0.64 0.36 2.00 -2.68 13.83 16.80 -0.43 0.88 -0.59 8.00 -5.40 13.72 16.94 -0.47 -0.04 0.56 
54.49 6.92 -43.56 -36.64 2.00 -6.12 13.75 17.75 1.71 0.64 0.35 2.00 -2.68 13.84 16.79 -0.44 0.88 -0.59 8.00 -5.41 13.72 16.94 -0.47 -0.04 0.56 
54.50 6.96 -44.01 -37.05 2.00 -6.10 13.76 17.76 1.72 0.64 0.34 2.00 -2.69 13.85 16.78 -0.44 0.88 -0.59 8.00 -5.41 13.72 16.95 -0.47 -0.04 0.57 
54.51 6.99 -44.46 -37.47 2.00 -6.08 13.76 17.76 1.72 0.64 0.33 2.00 -2.69 13.86 16.78 -0.45 0.88 -0.59 8.00 -5.42 13.72 16.95 -0.47 -0.04 0.57 
54.52 7.02 -44.92 -37.90 2.00 -6.07 13.77 17.76 1.73 0.64 0.32 2.00 -2.70 13.87 16.77 -0.46 0.88 -0.59 8.00 -5.42 13.72 16.96 -0.47 -0.04 0.57 
54.53 7.05 -45.39 -38.34 2.00 -6.05 13.78 17.77 1.74 0.64 0.32 2.00 -2.70 13.88 16.77 -0.46 0.88 -0.59 8.00 -5.42 13.71 16.97 -0.47 -0.04 0.57 
54.54 7.09 -45.87 -38.78 2.00 -6.03 13.78 17.77 1.74 0.64 0.31 2.00 -2.70 13.89 16.76 -0.47 0.88 -0.59 8.00 -5.43 13.71 16.97 -0.47 -0.04 0.57 
54.55 7.12 -46.36 -39.24 2.00 -6.01 13.79 17.77 1.75 0.64 0.30 2.00 -2.71 13.89 16.75 -0.47 0.88 -0.58 8.00 -5.43 13.71 16.98 -0.47 -0.04 0.58 
54.56 7.15 -46.85 -39.70 2.00 -6.00 13.80 17.78 1.76 0.64 0.29 2.00 -2.71 13.90 16.75 -0.48 0.88 -0.58 8.00 -5.44 13.71 16.98 -0.47 -0.04 0.58 
54.57 7.18 -47.35 -40.17 2.00 -5.98 13.80 17.78 1.76 0.64 0.28 2.00 -2.72 13.91 16.74 -0.49 0.88 -0.58 8.00 -5.44 13.71 16.99 -0.47 -0.04 0.58 
54.58 7.21 -47.86 -40.65 2.00 -5.96 13.81 17.78 1.77 0.64 0.27 2.00 -2.72 13.92 16.74 -0.49 0.88 -0.58 8.00 -5.45 13.71 16.99 -0.47 -0.04 0.58 
54.59 7.24 -48.37 -41.14 2.00 -5.94 13.82 17.78 1.78 0.64 0.27 2.00 -2.73 13.93 16.73 -0.50 0.88 -0.58 8.00 -5.45 13.71 17.00 -0.47 -0.04 0.58 
54.60 7.27 -48.89 -41.63 2.00 -5.93 13.82 17.79 1.78 0.64 0.26 2.00 -2.73 13.94 16.73 -0.51 0.88 -0.58 8.00 -5.46 13.71 17.01 -0.47 -0.04 0.59 
54.61 7.30 -49.42 -42.12 2.00 -5.91 13.83 17.79 1.79 0.64 0.25 2.00 -2.74 13.95 16.72 -0.51 0.88 -0.58 8.00 -5.46 13.71 17.01 -0.47 -0.04 0.59 
54.62 7.33 -49.94 -42.62 2.00 -5.89 13.83 17.79 1.80 0.63 0.24 2.00 -2.74 13.96 16.71 -0.52 0.87 -0.58 8.00 -5.47 13.71 17.02 -0.47 -0.04 0.59 
54.63 7.35 -50.47 -43.12 2.00 -5.87 13.84 17.79 1.80 0.63 0.23 2.00 -2.75 13.97 16.71 -0.52 0.87 -0.58 8.00 -5.47 13.71 17.02 -0.47 -0.04 0.59 
54.64 7.38 -51.00 -43.62 2.00 -5.85 13.85 17.80 1.81 0.63 0.22 2.00 -2.75 13.97 16.70 -0.53 0.87 -0.58 8.00 -5.48 13.71 17.03 -0.47 -0.04 0.59 
54.65 7.41 -51.53 -44.12 2.00 -5.84 13.85 17.80 1.81 0.63 0.21 2.00 -2.76 13.98 16.70 -0.54 0.87 -0.58 8.00 -5.48 13.71 17.04 -0.47 -0.04 0.60 
54.66 7.43 -52.06 -44.62 2.00 -5.82 13.86 17.80 1.82 0.63 0.20 2.00 -2.77 13.99 16.69 -0.54 0.87 -0.58 8.00 -5.49 13.71 17.04 -0.47 -0.04 0.60 
54.67 7.46 -52.58 -45.12 2.00 -5.80 13.87 17.80 1.82 0.63 0.19 2.00 -2.77 14.00 16.69 -0.55 0.87 -0.57 8.00 -5.49 13.71 17.05 -0.47 -0.04 0.60 
54.68 7.48 -53.09 -45.61 2.00 -5.78 13.87 17.80 1.83 0.63 0.18 2.00 -2.78 14.01 16.68 -0.55 0.87 -0.57 8.00 -5.49 13.71 17.05 -0.47 -0.04 0.60 
54.69 7.50 -53.60 -46.10 2.00 -5.76 13.88 17.81 1.83 0.62 0.17 2.00 -2.78 14.02 16.67 -0.56 0.87 -0.57 8.00 -5.50 13.71 17.06 -0.47 -0.04 0.60 
54.70 7.53 -54.09 -46.57 2.00 -5.74 13.89 17.81 1.83 0.62 0.17 2.00 -2.79 14.03 16.67 -0.57 0.87 -0.57 8.00 -5.50 13.71 17.07 -0.47 -0.04 0.61 
54.71 7.55 -54.58 -47.03 2.00 -5.73 13.89 17.81 1.84 0.62 0.16 2.00 -2.79 14.03 16.66 -0.57 0.87 -0.57 8.00 -5.51 13.71 17.07 -0.47 -0.03 0.61 
54.72 7.57 -55.04 -47.48 2.00 -5.71 13.90 17.81 1.84 0.62 0.15 2.00 -2.80 14.04 16.66 -0.58 0.87 -0.57 8.00 -5.51 13.71 17.08 -0.46 -0.03 0.61 
54.73 7.59 -55.49 -47.90 2.00 -5.69 13.90 17.81 1.85 0.61 0.14 2.00 -2.81 14.05 16.65 -0.58 0.87 -0.57 8.00 -5.52 13.71 17.08 -0.46 -0.03 0.61 
54.74 7.61 -55.92 -48.31 2.00 -5.67 13.91 17.81 1.85 0.61 0.13 2.00 -2.81 14.06 16.65 -0.59 0.87 -0.57 8.00 -5.52 13.71 17.09 -0.46 -0.03 0.61 
54.75 7.62 -56.32 -48.70 2.00 -5.65 13.92 17.82 1.85 0.61 0.12 2.00 -2.82 14.07 16.64 -0.60 0.87 -0.57 8.00 -5.53 13.71 17.10 -0.46 -0.03 0.62 
54.76 7.64 -56.70 -49.06 2.00 -5.63 13.92 17.82 1.85 0.61 0.11 2.00 -2.82 14.08 16.63 -0.60 0.87 -0.56 8.00 -5.53 13.71 17.10 -0.46 -0.03 0.62 
54.77 7.65 -57.05 -49.39 2.00 -5.62 13.93 17.82 1.86 0.60 0.10 2.00 -2.83 14.09 16.63 -0.61 0.87 -0.56 8.00 -5.54 13.71 17.11 -0.46 -0.03 0.62 
54.78 7.67 -57.36 -49.70 2.00 -5.60 13.93 17.82 1.86 0.60 0.09 2.00 -2.84 14.10 16.62 -0.61 0.86 -0.56 8.00 -5.54 13.71 17.12 -0.46 -0.03 0.62 
54.79 7.68 -57.64 -49.96 2.00 -5.58 13.94 17.82 1.86 0.60 0.08 2.00 -2.84 14.10 16.62 -0.62 0.86 -0.56 8.00 -5.55 13.71 17.12 -0.46 -0.03 0.63 
54.80 7.69 -57.89 -50.20 2.00 -5.56 13.95 17.82 1.86 0.59 0.07 2.00 -2.85 14.11 16.61 -0.63 0.86 -0.56 8.00 -5.55 13.71 17.13 -0.46 -0.03 0.63 
54.81 7.70 -58.10 -50.39 2.00 -5.54 13.95 17.82 1.86 0.59 0.06 2.00 -2.85 14.12 16.61 -0.63 0.86 -0.56 8.00 -5.55 13.70 17.13 -0.46 -0.03 0.63 
54.82 7.71 -58.26 -50.55 2.00 -5.52 13.96 17.82 1.86 0.59 0.05 2.00 -2.86 14.13 16.60 -0.64 0.86 -0.56 8.00 -5.56 13.70 17.14 -0.46 -0.02 0.63 
54.83 7.72 -58.39 -50.67 2.00 -5.50 13.96 17.82 1.86 0.58 0.04 2.00 -2.87 14.14 16.59 -0.64 0.86 -0.55 8.00 -5.56 13.70 17.15 -0.45 -0.02 0.63 
54.84 7.72 -58.47 -50.75 2.00 -5.49 13.97 17.82 1.86 0.58 0.03 2.00 -2.87 14.15 16.59 -0.65 0.86 -0.55 8.00 -5.57 13.70 17.15 -0.45 -0.02 0.64 
54.85 7.73 -58.51 -50.78 2.00 -5.47 13.98 17.82 1.86 0.58 0.02 2.00 -2.88 14.16 16.58 -0.66 0.86 -0.55 8.00 -5.57 13.70 17.16 -0.45 -0.02 0.64 
54.86 7.73 -58.50 -50.77 2.00 -5.45 13.98 17.82 1.86 0.57 0.01 2.00 -2.89 14.16 16.58 -0.66 0.86 -0.55 8.00 -5.58 13.70 17.17 -0.45 -0.02 0.64 
54.87 7.73 -58.45 -50.72 2.00 -5.43 13.99 17.82 1.86 0.57 -0.00 2.00 -2.89 14.17 16.57 -0.67 0.86 -0.55 8.00 -5.58 13.70 17.17 -0.45 -0.02 0.64 
54.88 7.73 -58.36 -50.63 2.00 -5.41 13.99 17.82 1.86 0.57 -0.01 2.00 -2.90 14.18 16.57 -0.68 0.86 -0.55 8.00 -5.59 13.70 17.18 -0.45 -0.02 0.64 
54.89 7.73 -58.23 -50.50 2.00 -5.39 14.00 17.82 1.86 0.56 -0.02 2.00 -2.91 14.19 16.56 -0.68 0.85 -0.55 8.00 -5.59 13.70 17.19 -0.44 -0.02 0.65 
54.90 7.73 -58.06 -50.33 2.00 -5.37 14.00 17.82 1.86 0.56 -0.03 2.00 -2.91 14.20 16.56 -0.69 0.85 -0.54 8.00 -5.60 13.70 17.19 -0.44 -0.02 0.65 
54.91 7.73 -57.85 -50.12 2.00 -5.35 14.01 17.82 1.86 0.55 -0.04 2.00 -2.92 14.21 16.55 -0.69 0.85 -0.54 8.00 -5.60 13.70 17.20 -0.44 -0.01 0.65 
54.92 7.72 -57.60 -49.88 2.00 -5.34 14.01 17.82 1.86 0.55 -0.05 2.00 -2.93 14.22 16.55 -0.70 0.85 -0.54 8.00 -5.60 13.70 17.20 -0.44 -0.01 0.65 
54.93 7.71 -57.31 -49.60 2.00 -5.32 14.02 17.82 1.85 0.55 -0.06 2.00 -2.93 14.22 16.54 -0.71 0.85 -0.54 8.00 -5.61 13.70 17.21 -0.44 -0.01 0.65 
54.94 7.71 -57.00 -49.29 2.00 -5.30 14.03 17.82 1.85 0.54 -0.07 2.00 -2.94 14.23 16.53 -0.71 0.85 -0.54 8.00 -5.61 13.70 17.22 -0.43 -0.01 0.65 
54.95 7.70 -56.65 -48.95 2.00 -5.28 14.03 17.82 1.85 0.54 -0.07 2.00 -2.95 14.24 16.53 -0.72 0.85 -0.53 8.00 -5.62 13.70 17.22 -0.43 -0.01 0.66 
54.96 7.69 -56.28 -48.59 2.00 -5.26 14.04 17.82 1.84 0.53 -0.08 2.00 -2.96 14.25 16.52 -0.72 0.85 -0.53 8.00 -5.62 13.70 17.23 -0.43 -0.01 0.66 
54.97 7.68 -55.88 -48.21 2.00 -5.24 14.04 17.82 1.84 0.53 -0.09 2.00 -2.96 14.26 16.52 -0.73 0.85 -0.53 8.00 -5.63 13.70 17.24 -0.43 -0.01 0.66 
54.98 7.67 -55.47 -47.80 2.00 -5.23 14.05 17.82 1.84 0.53 -0.10 2.00 -2.97 14.27 16.51 -0.74 0.85 -0.53 8.00 -5.63 13.70 17.24 -0.42 -0.01 0.66 
54.99 7.65 -55.03 -47.38 2.00 -5.21 14.05 17.81 1.83 0.52 -0.11 2.00 -2.98 14.27 16.51 -0.74 0.84 -0.53 8.00 -5.63 13.70 17.25 -0.42 -0.00 0.66 
55.00 7.64 -54.58 -46.94 2.00 -5.19 14.06 17.81 1.83 0.52 -0.12 2.00 -2.99 14.28 16.50 -0.75 0.84 -0.52 8.00 -5.64 13.70 17.26 -0.42 -0.00 0.66 
55.01 7.62 -54.11 -46.49 2.00 -5.17 14.06 17.81 1.82 0.51 -0.12 2.00 -2.99 14.29 16.50 -0.75 0.84 -0.52 8.00 -5.64 13.70 17.26 -0.42 -0.00 0.67 
55.02 7.61 -53.63 -46.02 2.00 -5.15 14.07 17.81 1.82 0.51 -0.13 2.00 -3.00 14.30 16.49 -0.76 0.84 -0.52 8.00 -5.65 13.70 17.27 -0.41 0.00 0.67 
55.03 7.59 -53.15 -45.55 2.00 -5.13 14.07 17.81 1.82 0.50 -0.14 2.00 -3.01 14.31 16.49 -0.77 0.84 -0.52 8.00 -5.65 13.70 17.28 -0.41 0.00 0.67 
55.04 7.58 -52.65 -45.08 2.00 -5.12 14.08 17.81 1.81 0.50 -0.15 2.00 -3.02 14.32 16.48 -0.77 0.84 -0.52 8.00 -5.65 13.70 17.28 -0.41 0.00 0.67 
55.05 7.56 -52.16 -44.60 2.00 -5.10 14.08 17.81 1.81 0.50 -0.15 2.00 -3.02 14.33 16.48 -0.78 0.84 -0.51 8.00 -5.66 13.70 17.29 -0.41 0.00 0.67 
55.06 7.54 -51.66 -44.12 2.00 -5.08 14.09 17.80 1.80 0.49 -0.16 2.00 -3.03 14.33 16.47 -0.78 0.84 -0.51 8.00 -5.66 13.70 17.30 -0.40 0.01 0.67 
55.07 7.52 -51.15 -43.64 2.00 -5.06 14.09 17.80 1.80 0.49 -0.17 2.00 -3.04 14.34 16.47 -0.79 0.83 -0.51 8.00 -5.67 13.70 17.30 -0.40 0.01 0.67 
55.08 7.50 -50.65 -43.16 2.00 -5.04 14.10 17.80 1.79 0.48 -0.17 2.00 -3.05 14.35 16.46 -0.80 0.83 -0.51 8.00 -5.67 13.70 17.31 -0.40 0.01 0.67 
55.09 7.48 -50.15 -42.68 2.00 -5.03 14.10 17.80 1.78 0.48 -0.18 2.00 -3.06 14.36 16.46 -0.80 0.83 -0.50 8.00 -5.67 13.70 17.32 -0.39 0.01 0.68 
55.10 7.46 -49.66 -42.20 2.00 -5.01 14.11 17.80 1.78 0.47 -0.19 2.00 -3.06 14.37 16.45 -0.81 0.83 -0.50 8.00 -5.68 13.70 17.32 -0.39 0.01 0.68 
55.11 7.43 -49.17 -41.73 2.00 -4.99 14.11 17.80 1.77 0.47 -0.19 2.00 -3.07 14.38 16.45 -0.81 0.83 -0.50 8.00 -5.68 13.70 17.33 -0.39 0.01 0.68 
55.12 7.41 -48.68 -41.27 2.00 -4.97 14.12 17.79 1.77 0.47 -0.20 2.00 -3.08 14.38 16.44 -0.82 0.83 -0.50 8.00 -5.69 13.70 17.34 -0.39 0.01 0.68 
55.13 7.39 -48.20 -40.81 2.00 -4.96 14.12 17.79 1.76 0.46 -0.20 2.00 -3.09 14.39 16.44 -0.83 0.83 -0.49 8.00 -5.69 13.70 17.34 -0.38 0.02 0.68 
55.14 7.37 -47.73 -40.36 2.00 -4.94 14.12 17.79 1.75 0.46 -0.21 2.00 -3.10 14.40 16.43 -0.83 0.82 -0.49 8.00 -5.69 13.70 17.35 -0.38 0.02 0.68 
55.15 7.34 -47.26 -39.92 2.00 -4.92 14.13 17.79 1.75 0.45 -0.21 2.00 -3.11 14.41 16.43 -0.84 0.82 -0.49 8.00 -5.70 13.70 17.36 -0.38 0.02 0.68 
55.16 7.32 -46.80 -39.48 2.00 -4.90 14.13 17.79 1.74 0.45 -0.22 2.00 -3.11 14.42 16.42 -0.84 0.82 -0.49 8.00 -5.70 13.70 17.37 -0.37 0.02 0.68 
55.17 7.30 -46.35 -39.06 2.00 -4.89 14.14 17.78 1.73 0.44 -0.23 2.00 -3.12 14.42 16.42 -0.85 0.82 -0.48 8.00 -5.71 13.70 17.37 -0.37 0.02 0.68 
55.18 7.27 -45.91 -38.64 2.00 -4.87 14.14 17.78 1.73 0.44 -0.23 2.00 -3.13 14.43 16.41 -0.86 0.82 -0.48 8.00 -5.71 13.70 17.38 -0.37 0.02 0.68 
55.19 7.25 -45.48 -38.23 2.00 -4.85 14.15 17.78 1.72 0.44 -0.24 2.00 -3.14 14.44 16.41 -0.86 0.82 -0.48 8.00 -5.71 13.70 17.39 -0.36 0.02 0.68 
55.20 7.22 -45.05 -37.83 2.00 -4.83 14.15 17.78 1.72 0.43 -0.24 2.00 -3.15 14.45 16.40 -0.87 0.82 -0.47 8.00 -5.72 13.70 17.39 -0.36 0.03 0.68 
55.21 7.20 -44.64 -37.44 2.00 -4.82 14.16 17.77 1.71 0.43 -0.25 2.00 -3.16 14.46 16.40 -0.87 0.81 -0.47 8.00 -5.72 13.71 17.40 -0.36 0.03 0.68 
55.22 7.17 -44.23 -37.06 2.00 -4.80 14.16 17.77 1.70 0.42 -0.25 2.00 -3.17 14.47 16.39 -0.88 0.81 -0.47 8.00 -5.72 13.71 17.41 -0.35 0.03 0.68 
55.23 7.15 -43.84 -36.69 2.00 -4.78 14.16 17.77 1.69 0.42 -0.26 2.00 -3.17 14.47 16.39 -0.89 0.81 -0.46 8.00 -5.73 13.71 17.41 -0.35 0.03 0.68 
55.24 7.12 -43.45 -36.33 2.00 -4.77 14.17 17.77 1.69 0.42 -0.26 2.00 -3.18 14.48 16.38 -0.89 0.81 -0.46 8.00 -5.73 13.71 17.42 -0.35 0.03 0.68 
55.25 7.09 -43.07 -35.98 2.00 -4.75 14.17 17.76 1.68 0.41 -0.26 2.00 -3.19 14.49 16.38 -0.90 0.81 -0.46 8.00 -5.73 13.71 17.43 -0.34 0.03 0.69 
55.26 7.07 -42.70 -35.63 2.00 -4.73 14.18 17.76 1.67 0.41 -0.27 2.00 -3.20 14.50 16.38 -0.90 0.81 -0.46 8.00 -5.74 13.71 17.43 -0.34 0.03 0.69 
55.27 7.04 -42.34 -35.30 2.00 -4.72 14.18 17.76 1.67 0.41 -0.27 2.00 -3.21 14.51 16.37 -0.91 0.80 -0.45 8.00 -5.74 13.71 17.44 -0.34 0.04 0.69 
55.28 7.02 -41.99 -34.98 2.00 -4.70 14.18 17.75 1.66 0.40 -0.28 2.00 -3.22 14.51 16.37 -0.92 0.80 -0.45 8.00 -5.74 13.71 17.45 -0.33 0.04 0.69 
55.29 6.99 -41.65 -34.66 2.00 -4.68 14.19 17.75 1.65 0.40 -0.28 2.00 -3.23 14.52 16.36 -0.92 0.80 -0.45 8.00 -5.75 13.71 17.45 -0.33 0.04 0.69 
55.30 6.96 -41.32 -34.36 2.00 -4.67 14.19 17.75 1.65 0.40 -0.29 2.00 -3.24 14.53 16.36 -0.93 0.80 -0.44 8.00 -5.75 13.71 17.46 -0.33 0.04 0.69 
55.31 6.94 -41.00 -34.06 2.00 -4.65 14.20 17.75 1.64 0.39 -0.29 2.00 -3.25 14.54 16.35 -0.93 0.80 -0.44 8.00 -5.75 13.71 17.47 -0.32 0.04 0.69 
55.32 6.91 -40.68 -33.77 2.00 -4.63 14.20 17.74 1.63 0.39 -0.29 2.00 -3.26 14.55 16.35 -0.94 0.80 -0.43 8.00 -5.76 13.71 17.47 -0.32 0.04 0.69 
55.33 6.88 -40.38 -33.49 2.00 -4.62 14.20 17.74 1.62 0.38 -0.30 2.00 -3.27 14.55 16.34 -0.95 0.79 -0.43 8.00 -5.76 13.71 17.48 -0.32 0.04 0.69 
55.34 6.86 -40.08 -33.22 2.00 -4.60 14.21 17.74 1.62 0.38 -0.30 2.00 -3.28 14.56 16.34 -0.95 0.79 -0.43 8.00 -5.76 13.71 17.49 -0.31 0.04 0.69 
55.35 6.83 -39.79 -32.95 2.00 -4.59 14.21 17.73 1.61 0.38 -0.31 2.00 -3.29 14.57 16.34 -0.96 0.79 -0.42 8.00 -5.77 13.71 17.50 -0.31 0.05 0.69 
55.36 6.81 -39.50 -32.70 2.00 -4.57 14.22 17.73 1.60 0.37 -0.31 2.00 -3.30 14.58 16.33 -0.96 0.79 -0.42 8.00 -5.77 13.71 17.50 -0.31 0.05 0.69 
55.37 6.78 -39.23 -32.45 2.00 -4.55 14.22 17.73 1.60 0.37 -0.31 2.00 -3.30 14.59 16.33 -0.97 0.79 -0.42 8.00 -5.77 13.71 17.51 -0.30 0.05 0.69 
55.38 6.75 -38.96 -32.21 2.00 -4.54 14.22 17.72 1.59 0.37 -0.32 2.00 -3.31 14.59 16.32 -0.98 0.78 -0.41 8.00 -5.78 13.71 17.52 -0.30 0.05 0.69 
55.39 6.73 -38.70 -31.98 2.00 -4.52 14.23 17.72 1.58 0.36 -0.32 2.00 -3.32 14.60 16.32 -0.98 0.78 -0.41 8.00 -5.78 13.71 17.52 -0.30 0.05 0.69 
55.40 6.70 -38.45 -31.75 2.00 -4.51 14.23 17.72 1.57 0.36 -0.32 2.00 -3.33 14.61 16.32 -0.99 0.78 -0.40 8.00 -5.78 13.71 17.53 -0.30 0.05 0.69 
55.41 6.67 -38.20 -31.53 2.00 -4.49 14.23 17.72 1.57 0.36 -0.33 2.00 -3.34 14.62 16.31 -0.99 0.78 -0.40 8.00 -5.78 13.71 17.54 -0.29 0.05 0.69 
55.42 6.65 -37.96 -31.31 2.00 -4.47 14.24 17.71 1.56 0.36 -0.33 2.00 -3.35 14.62 16.31 -1.00 0.78 -0.39 8.00 -5.79 13.71 17.54 -0.29 0.05 0.69 
55.43 6.59 -37.73 -31.14 2.00 -4.46 14.24 17.71 1.54 0.35 -0.34 2.00 -3.36 14.63 16.30 -1.01 0.77 -0.39 8.00 -5.79 13.71 17.55 -0.28 0.06 0.69 
55.44 6.53 -37.51 -30.98 2.00 -4.44 14.24 17.71 1.53 0.34 -0.34 2.00 -3.37 14.64 16.30 -1.01 0.77 -0.39 8.00 -5.79 13.71 17.56 -0.28 0.06 0.69 
55.45 6.48 -37.29 -30.82 2.00 -4.43 14.25 17.70 1.51 0.34 -0.34 2.00 -3.38 14.65 16.30 -1.02 0.77 -0.38 8.00 -5.80 13.72 17.56 -0.27 0.06 0.69 
55.46 6.42 -37.08 -30.66 2.00 -4.41 14.25 17.70 1.49 0.33 -0.35 2.00 -3.39 14.66 16.29 -1.02 0.77 -0.38 8.00 -5.80 13.72 17.57 -0.27 0.06 0.69 
55.47 6.37 -36.88 -30.51 2.00 -4.40 14.25 17.69 1.48 0.32 -0.35 2.00 -3.41 14.66 16.29 -1.03 0.76 -0.37 8.00 -5.80 13.72 17.58 -0.26 0.07 0.69 
55.48 6.32 -36.69 -30.36 2.00 -4.38 14.26 17.69 1.47 0.32 -0.36 2.00 -3.42 14.67 16.28 -1.03 0.76 -0.37 8.00 -5.80 13.72 17.58 -0.26 0.07 0.69 
55.49 6.28 -36.50 -30.22 2.00 -4.37 14.26 17.69 1.45 0.31 -0.36 2.00 -3.43 14.68 16.28 -1.04 0.76 -0.36 8.00 -5.81 13.72 17.59 -0.25 0.07 0.69 
55.50 6.23 -36.32 -30.09 2.00 -4.36 14.26 17.68 1.44 0.31 -0.36 2.00 -3.44 14.69 16.28 -1.05 0.76 -0.36 8.00 -5.81 13.72 17.60 -0.25 0.07 0.68 
55.51 6.18 -36.14 -29.95 2.00 -4.34 14.27 17.68 1.42 0.30 -0.37 2.00 -3.45 14.69 16.27 -1.05 0.76 -0.35 8.00 -5.81 13.72 17.61 -0.24 0.07 0.68 
55.52 6.14 -35.97 -29.83 2.00 -4.33 14.27 17.68 1.41 0.30 -0.37 2.00 -3.46 14.70 16.27 -1.06 0.75 -0.35 8.00 -5.81 13.72 17.61 -0.24 0.07 0.68 
